15.64,15.39,15.98,14.79,15.94,15.5,14.93,14.81,14.04,13.91,13.09,15.19,15.23,14.72,14.78,13.03
2.246,2.211,2.32,1.955,2.508,2.229,2.01,2.053,1.789,1.756,1.787,2.14,2.142,1.996,2.017,1.78
1.227,1.024,1.37,1.314,1.186,1,1.742,1.057,1.353,1,1.8,1.088,1.187,1.272,1.187,2.113
12.03,13.25,10.24,9.736,17.82,9.5,11.19,12,12.39,10.18,11.27,8.015,10.77,7.417,11.83,8.185
0.08614,0.07146,0.07216,0.0579,0.0802,0.05411,0.06167,0.05462,0.08292,0.07476,0.1108,0.05742,0.0785,0.06783,0.07467,0.06612
-0.6301,0.1096,-0.2256,0.1358,-0.2121,0.09106,-0.08562,0.1137,-0.4172,-0.1031,-0.9679,-0.02818,-0.4259,-0.1068,-0.4635,-0.2226
13.16,9.133,9.464,5.827,13.57,6.163,9.118,7.401,10.58,7.104,13.99,6.185,10.68,5.308,11.77,7.559
