-15.0027
 -13.0038
 -11.0342
 -9.0030
 -7.0369
 -5.0149
 -3.0053
 -1.0169
 15.0094
 12.9868
 10.9859
 8.9855
 6.9663
 4.9829
 2.9874
 0.9668
