-14.9860
 -13.0140
 -11.0135
 -9.0030
 -7.0016
 -4.9900
 -3.0124
 -1.0026
 14.9827
 12.9970
 10.9997
 9.0030
 6.9910
 4.9864
 3.0053
 1.0026
