15.89,15.62,14.83,15.58,14.75,15.1,16.2,14.98,14.49,12.77,15.47,10.15,14.56,14.57,16.17,15.16
2.417,2.263,2.032,2.262,1.96,2.1,2.528,2.026,1.876,1.752,2.209,1.461,1.905,1.908,2.491,2.124
1.252,1.037,1.413,1.041,1.13,1.254,1,1.632,1,1.164,1.265,2.469,1.689,1.282,1.278,1
15.53,9.31,14.83,10.74,13.77,8.309,17.56,8.754,14.04,8.813,11.58,8.433,11.93,10.35,12.77,11.08
0.09729,0.08657,0.1059,0.09593,0.09693,0.07101,0.08017,0.07143,0.113,0.1017,0.08431,0.1048,0.1246,0.06881,0.08679,0.08895
-0.2894,-0.1791,-0.3073,-0.4317,-0.3861,0.00873,-0.03193,0.09151,-0.6215,-0.6153,-0.2359,-0.6428,-0.9722,0.1602,-0.2752,-0.224
13.05,8.482,13.12,10.16,12.49,5.151,12.23,4.627,14.64,10.17,8.987,10.4,15.39,5.82,10.46,8.647
