16.22,15.12,14.99,15.82,15.01,15.33,15.15,14.79,15.58,15.92,14.51,14.41,14.65,13.48,14.4,14.75
2.546,2.102,2.079,2.306,2.076,2.178,2.125,1.958,2.472,2.323,1.891,1.873,1.922,1.831,1.869,2.014
1,1,1.243,1,1.147,1.051,1,1.452,1.018,1,1.284,1.146,1.29,1.449,1.468,1.066
17.85,9.874,10.27,8.132,11.32,7.517,12.86,6.67,16.24,8.522,9.812,7.337,10.53,6.689,11.43,8.52
0.0694,0.06352,0.07058,0.0599,0.07424,0.06044,0.06687,0.06588,0.1366,0.09215,0.09893,0.08934,0.09741,0.0753,0.07638,0.06069
-0.1512,0.05085,-0.1748,-0.007682,-0.2005,0.05463,-0.08068,-0.0465,-1.339,-0.3008,-0.4064,-0.4063,-0.4097,-0.1394,-0.1813,-0.05924
13.43,5.845,9.462,5.084,10.33,5.01,10.57,4.639,18.02,6.596,9.314,6.543,10.02,4.131,9.629,6.127
