-14.9994
 -13.0038
 -11.0170
 -9.0134
 -7.0016
 -5.0006
 -3.0053
 -1.0026
 14.9960
 12.9868
 10.9997
 9.0134
 6.9839
 5.0006
 2.9874
 0.9847
