-14.9994
 -13.0106
 -11.0239
 -9.0100
 -7.0086
 -4.9900
 -3.0303
 -0.9918
 14.9860
 12.9970
 11.0101
 8.9960
 7.0298
 5.0113
 2.9803
 0.9775
