15.55,14.29,14.04,14.81,14.78,12.55,14.91,12.84,9.333,10.2,11.6,14.12,12.23,14.67,14.04,14.52
2.227,1.839,1.801,1.956,1.948,1.727,1.98,1.757,1.37,1.466,1.605,1.807,1.684,1.921,1.79,1.893
1,1,1.023,1,1,1.11,1,1,1.19,1.004,1,1,1.001,1,1,1
18.3,9.401,8.806,6.664,9.7,5.283,12.59,6.519,6.626,8.157,9.714,5.245,8.288,9.541,6.918,13.09
0.07394,0.07006,0.07923,0.06512,0.08137,0.06571,0.06666,0.05762,0.08645,0.06714,0.06634,0.06014,0.07084,0.06303,0.07332,0.06489
-0.4655,-0.4601,-0.7517,-0.6923,-1.008,-0.7519,-0.6363,-0.4542,-1.032,-0.8104,-0.5263,-0.6694,-0.8268,-0.558,-1.075,-0.5934
11.95,7.933,10.82,8.962,12.25,8.317,10.74,6.707,10.37,9.766,8.84,7.374,10.89,8.316,11.82,8.679
