Parking,,,,,,,,20F Front,,,,,,,20F Rear,,,,,,,45F Front,,,,,
SlotLabel,UnityX,UnityZ,Latitude,Longitude,WGS84_Easting,WGS84_Northing,,UnityX_20F,UnityZ_20F,Latitude_20F,Longitude_20F,WGS84_Easting_20F,WGS84_Northing_20F,,UnityX_20R,UnityZ_20R,Latitude_20R,Longitude_20R,WGS84_Easting_20R,WGS84_Northing_20R,,UnityX_45F,UnityZ_45F,Latitude_45F,Longitude_45F,WGS84_Easting_45F,WGS84_Northing_45F
TJ5_11_26,-119.92,-1271.021,1.261875557,103.7836212,364669.8784,139507.0287,,-119.92,-1268.181,1.261897613,103.7836343,364671.3346,139509.4664,,-119.92,-1261.585,1.261948837,103.7836647,364674.7168,139515.1279,,-119.92,-1266.657,1.261909448,103.7836413,364672.1161,139510.7745
TJ5_11_27,-119.92,-1264.462,1.261926494,103.7836514,364673.2416,139512.6585,,-119.92,-1261.622,1.26194855,103.7836645,364674.6978,139515.0962,,-119.92,-1255.026,1.261999774,103.7836949,364678.08,139520.7577,,-119.92,-1260.098,1.261960385,103.7836715,364675.4793,139516.4043
TJ5_11_28,-119.92,-1257.932,1.261977206,103.7836815,364676.5899,139518.2634,,-119.92,-1255.092,1.261999261,103.7836946,364678.0461,139520.7011,,-119.92,-1248.496,1.262050486,103.7837249,364681.4283,139526.3626,,-119.92,-1253.568,1.262011097,103.7837016,364678.8276,139522.0092
TJ5_11_29,-119.92,-1251.373,1.262028143,103.7837117,364679.9531,139523.8932,,-119.92,-1248.533,1.262050198,103.7837248,364681.4093,139526.3309,,-119.92,-1241.937,1.262101423,103.7837551,364684.7914,139531.9924,,-119.92,-1247.009,1.262062034,103.7837318,364682.1907,139527.639
TJ5_11_30,-119.92,-1244.818,1.262079049,103.7837419,364683.3142,139529.5196,,-119.92,-1241.978,1.262101104,103.783755,364684.7704,139531.9572,,-119.92,-1235.382,1.262152329,103.7837853,364688.1526,139537.6188,,-119.92,-1240.454,1.26211294,103.783762,364685.5519,139533.2653
TJ5_11_31,-119.92,-1238.259,1.262129986,103.7837721,364686.6774,139535.1494,,-119.92,-1235.419,1.262152041,103.7837852,364688.1336,139537.587,,-119.92,-1228.823,1.262203265,103.7838155,364691.5157,139543.2486,,-119.92,-1233.895,1.262163877,103.7837922,364688.915,139538.8951
TJ5_11_32,-119.92,-1231.729,1.262180698,103.7838022,364690.0257,139540.7543,,-119.92,-1228.889,1.262202753,103.7838152,364691.4819,139543.1919,,-119.92,-1222.293,1.262253977,103.7838456,364694.864,139548.8535,,-119.92,-1227.365,1.262214588,103.7838222,364692.2633,139544.5
TJ5_11_33,-119.92,-1225.17,1.262231635,103.7838324,364693.3888,139546.3841,,-119.92,-1222.33,1.26225369,103.7838454,364694.8451,139548.8217,,-119.92,-1215.734,1.262304914,103.7838758,364698.2272,139554.4833,,-119.92,-1220.806,1.262265525,103.7838524,364695.6265,139550.1298
TJ5_11_34,-119.92,-1218.648,1.262282284,103.7838624,364696.733,139551.9821,,-119.92,-1215.808,1.262304339,103.7838755,364698.1893,139554.4198,,-119.92,-1209.212,1.262355564,103.7839058,364701.5714,139560.0813,,-119.92,-1214.284,1.262316175,103.7838825,364698.9707,139555.7279
TJ5_11_35,-119.92,-1212.089,1.262333221,103.7838926,364700.0962,139557.6119,,-119.92,-1209.249,1.262355276,103.7839057,364701.5524,139560.0496,,-119.92,-1202.653,1.262406501,103.783936,364704.9346,139565.7111,,-119.92,-1207.725,1.262367112,103.7839127,364702.3339,139561.3576
TJ5_11_36,-119.92,-1205.559,1.262383933,103.7839227,364703.4445,139563.2168,,-119.92,-1202.719,1.262405988,103.7839357,364704.9008,139565.6545,,-119.92,-1196.123,1.262457212,103.7839661,364708.2829,139571.316,,-119.92,-1201.195,1.262417824,103.7839427,364705.6822,139566.9626
TJ5_11_37,-119.92,-1199,1.26243487,103.7839529,364706.8077,139568.8466,,-119.92,-1196.16,1.262456925,103.7839659,364708.2639,139571.2842,,-119.92,-1189.564,1.262508149,103.7839963,364711.6461,139576.9458,,-119.92,-1194.636,1.26246876,103.7839729,364709.0454,139572.5923
TJ5_11_38,-119.92,-1192.492,1.262485411,103.7839828,364710.1447,139574.4326,,-119.92,-1189.652,1.262507466,103.7839959,364711.601,139576.8703,,-119.92,-1183.056,1.26255869,103.7840263,364714.9831,139582.5318,,-119.92,-1188.128,1.262519301,103.7840029,364712.3824,139578.1784
TJ5_11_39,-119.92,-1185.99,1.262535905,103.7840128,364713.4787,139580.0135,,-119.92,-1183.15,1.26255796,103.7840258,364714.9349,139582.4511,,-119.92,-1176.554,1.262609185,103.7840562,364718.317,139588.1127,,-119.92,-1181.626,1.262569796,103.7840328,364715.7163,139583.7592
TJ6_00_1,-108.62,-1434.4,1.260554394,103.7829561,364595.8038,139361.0012,,-108.62,-1431.56,1.260576449,103.7829692,364597.2601,139363.4388,,-108.62,-1424.964,1.260627673,103.7829996,364600.6422,139369.1004,,-108.62,-1430.036,1.260588284,103.7829762,364598.0415,139364.7469
TJ6_00_2,-108.62,-1428.4,1.260600989,103.7829838,364598.8804,139366.1512,,-108.62,-1425.56,1.260623045,103.7829969,364600.3366,139368.5888,,-108.62,-1418.964,1.260674269,103.7830272,364603.7188,139374.2504,,-108.62,-1424.036,1.26063488,103.7830039,364601.1181,139369.8969
TJ6_00_3,-108.62,-1421.586,1.260653907,103.7830151,364602.3743,139371.9998,,-108.62,-1418.746,1.260675962,103.7830282,364603.8305,139374.4375,,-108.62,-1412.15,1.260727186,103.7830586,364607.2127,139380.0991,,-108.62,-1417.222,1.260687797,103.7830352,364604.612,139375.7456
TJ6_00_4,-108.62,-1415.027,1.260704844,103.7830453,364605.7375,139377.6296,,-108.62,-1412.187,1.260726899,103.7830584,364607.1937,139380.0673,,-108.62,-1405.591,1.260778123,103.7830888,364610.5759,139385.7289,,-108.62,-1410.663,1.260738734,103.7830654,364607.9752,139381.3754
TJ6_00_5,-108.62,-1408.497,1.260755555,103.7830754,364609.0858,139383.2346,,-108.62,-1405.657,1.260777611,103.7830885,364610.542,139385.6722,,-108.62,-1399.061,1.260828835,103.7831189,364613.9242,139391.3338,,-108.62,-1404.133,1.260789446,103.7830955,364611.3235,139386.9803
TJ6_00_6,-108.62,-1401.939,1.260806485,103.7831056,364612.4484,139388.8635,,-108.62,-1399.099,1.26082854,103.7831187,364613.9047,139391.3012,,-108.62,-1392.503,1.260879764,103.7831491,364617.2868,139396.9627,,-108.62,-1397.575,1.260840375,103.7831257,364614.6861,139392.6093
TJ6_00_7,-108.62,-1395.38,1.260857422,103.7831358,364615.8116,139394.4933,,-108.62,-1392.54,1.260879477,103.7831489,364617.2678,139396.931,,-108.62,-1385.944,1.260930701,103.7831793,364620.65,139402.5925,,-108.62,-1391.016,1.260891312,103.7831559,364618.0493,139398.2391
TJ6_00_8,-108.62,-1388.85,1.260908133,103.7831659,364619.1599,139400.0982,,-108.62,-1386.01,1.260930189,103.783179,364620.6162,139402.5359,,-108.62,-1379.414,1.260981413,103.7832093,364623.9983,139408.1974,,-108.62,-1384.486,1.260942024,103.783186,364621.3976,139403.844
TJ6_00_9,-108.62,-1382.291,1.26095907,103.7831961,364622.5231,139405.728,,-108.62,-1379.451,1.260981126,103.7832092,364623.9793,139408.1657,,-108.62,-1372.855,1.26103235,103.7832395,364627.3615,139413.8272,,-108.62,-1377.927,1.260992961,103.7832162,364624.7608,139409.4738
TJ6_00_10,-108.62,-1375.769,1.26100972,103.7832261,364625.8673,139411.326,,-108.62,-1372.929,1.261031775,103.7832392,364627.3235,139413.7637,,-108.62,-1366.333,1.261083,103.7832696,364630.7057,139419.4253,,-108.62,-1371.405,1.261043611,103.7832462,364628.105,139415.0718
TJ6_00_11,-108.62,-1369.21,1.261060657,103.7832563,364629.2305,139416.9558,,-108.62,-1366.37,1.261082712,103.7832694,364630.6867,139419.3935,,-108.62,-1359.774,1.261133936,103.7832998,364634.0688,139425.0551,,-108.62,-1364.846,1.261094548,103.7832764,364631.4681,139420.7016
TJ6_00_12,-108.62,-1362.68,1.261111369,103.7832864,364632.5788,139422.5607,,-108.62,-1359.84,1.261133424,103.7832995,364634.035,139424.9984,,-108.62,-1353.244,1.261184648,103.7833298,364637.4171,139430.66,,-108.62,-1358.316,1.261145259,103.7833065,364634.8164,139426.3065
TJ6_00_13,-108.62,-1356.121,1.261162306,103.7833166,364635.9419,139428.1905,,-108.62,-1353.281,1.261184361,103.7833297,364637.3982,139430.6282,,-108.62,-1346.685,1.261235585,103.78336,364640.7803,139436.2898,,-108.62,-1351.757,1.261196196,103.7833367,364638.1796,139431.9363
TJ6_00_14,-108.62,-1349.566,1.261213211,103.7833468,364639.3031,139433.8169,,-108.62,-1346.726,1.261235267,103.7833598,364640.7593,139436.2546,,-108.62,-1340.13,1.261286491,103.7833902,364644.1414,139441.9161,,-108.62,-1345.202,1.261247102,103.7833669,364641.5407,139437.5627
TJ6_00_15,-108.62,-1343.007,1.261264148,103.783377,364642.6662,139439.4467,,-108.62,-1340.167,1.261286204,103.78339,364644.1225,139441.8844,,-108.62,-1333.571,1.261337428,103.7834204,364647.5046,139447.5459,,-108.62,-1338.643,1.261298039,103.7833971,364644.9039,139443.1925
TJ6_00_16,-108.62,-1336.477,1.26131486,103.783407,364646.0145,139445.0516,,-108.62,-1333.637,1.261336915,103.7834201,364647.4708,139447.4893,,-108.62,-1327.041,1.26138814,103.7834505,364650.8529,139453.1508,,-108.62,-1332.113,1.261348751,103.7834271,364648.2522,139448.7974
TJ6_00_17,-108.62,-1329.918,1.261365797,103.7834372,364649.3777,139450.6814,,-108.62,-1327.078,1.261387852,103.7834503,364650.8339,139453.1191,,-108.62,-1320.482,1.261439077,103.7834807,364654.2161,139458.7806,,-108.62,-1325.554,1.261399688,103.7834573,364651.6154,139454.4272
TJ6_00_18,-108.62,-1323.396,1.261416447,103.7834673,364652.7219,139456.2794,,-108.62,-1320.556,1.261438502,103.7834803,364654.1781,139458.7171,,-108.62,-1313.96,1.261489726,103.7835107,364657.5603,139464.3787,,-108.62,-1319.032,1.261450337,103.7834874,364654.9596,139460.0252
TJ6_00_19,-108.62,-1316.837,1.261467384,103.7834975,364656.0851,139461.9092,,-108.62,-1313.997,1.261489439,103.7835105,364657.5413,139464.3469,,-108.62,-1307.401,1.261540663,103.7835409,364660.9235,139470.0085,,-108.62,-1312.473,1.261501274,103.7835176,364658.3228,139465.655
TJ6_00_20,-108.62,-1310.307,1.261518095,103.7835275,364659.4334,139467.5141,,-108.62,-1307.467,1.261540151,103.7835406,364660.8896,139469.9518,,-108.62,-1300.871,1.261591375,103.783571,364664.2718,139475.6134,,-108.62,-1305.943,1.261551986,103.7835476,364661.6711,139471.2599
TJ6_00_21,-108.62,-1303.748,1.261569032,103.7835577,364662.7966,139473.1439,,-108.62,-1300.908,1.261591088,103.7835708,364664.2528,139475.5816,,-108.62,-1294.312,1.261642312,103.7836012,364667.6349,139481.2432,,-108.62,-1299.384,1.261602923,103.7835778,364665.0342,139476.8897
TJ6_00_22,-108.62,-1297.191,1.261619954,103.7835879,364666.1587,139478.772,,-108.62,-1294.351,1.261642009,103.783601,364667.6149,139481.2097,,-108.62,-1287.755,1.261693233,103.7836314,364670.9971,139486.8712,,-108.62,-1292.827,1.261653844,103.783608,364668.3964,139482.5178
TJ6_00_23,-108.62,-1290.632,1.261670891,103.7836181,364669.5219,139484.4018,,-108.62,-1287.792,1.261692946,103.7836312,364670.9781,139486.8395,,-108.62,-1281.196,1.26174417,103.7836616,364674.3603,139492.501,,-108.62,-1286.268,1.261704781,103.7836382,364671.7596,139488.1476
TJ6_00_24,-108.62,-1284.102,1.261721602,103.7836482,364672.8702,139490.0067,,-108.62,-1281.262,1.261743658,103.7836613,364674.3264,139492.4444,,-108.62,-1274.666,1.261794882,103.7836916,364677.7086,139498.1059,,-108.62,-1279.738,1.261755493,103.7836683,364675.1079,139493.7525
TJ6_00_25,-108.62,-1276.043,1.261784188,103.7836853,364677.0025,139496.924,,-108.62,-1273.203,1.261806244,103.7836984,364678.4587,139499.3617,,-108.62,-1266.607,1.261857468,103.7837287,364681.8409,139505.0232,,-108.62,-1271.679,1.261818079,103.7837054,364679.2402,139500.6698
TJ6_00_26,-108.62,-1269.521,1.261834838,103.7837153,364680.3467,139502.522,,-108.62,-1266.681,1.261856893,103.7837284,364681.8029,139504.9597,,-108.62,-1260.085,1.261908118,103.7837588,364685.1851,139510.6213,,-108.62,-1265.157,1.261868729,103.7837354,364682.5844,139506.2678
TJ6_00_27,-108.62,-1259.712,1.261911014,103.7837605,364685.3763,139510.9414,,-108.62,-1256.872,1.26193307,103.7837736,364686.8326,139513.3791,,-108.62,-1250.276,1.261984294,103.7838039,364690.2147,139519.0406,,-108.62,-1255.348,1.261944905,103.7837806,364687.614,139514.6872
TJ6_00_28,-108.62,-1253.182,1.261961726,103.7837906,364688.7246,139516.5463,,-108.62,-1250.342,1.261983781,103.7838036,364690.1809,139518.984,,-108.62,-1243.746,1.262035006,103.783834,364693.563,139524.6455,,-108.62,-1248.818,1.261995617,103.7838107,364690.9623,139520.2921
TJ6_00_40,-108.62,-1243.623,1.262035961,103.7838346,364693.6261,139524.7511,,-108.62,-1240.783,1.262058016,103.7838477,364695.0823,139527.1888,,-108.62,-1234.187,1.26210924,103.783878,364698.4645,139532.8503,,-108.62,-1239.259,1.262069852,103.7838547,364695.8638,139528.4969
TJ6_00_30,-108.62,-1237.068,1.262086867,103.7838648,364696.9872,139530.3775,,-108.62,-1234.228,1.262108922,103.7838778,364698.4434,139532.8151,,-108.62,-1227.632,1.262160146,103.7839082,364701.8256,139538.4767,,-108.62,-1232.704,1.262120757,103.7838849,364699.2249,139534.1232
TJ6_00_31,-108.62,-1228.309,1.262154889,103.7839051,364701.4784,139537.8956,,-108.62,-1225.469,1.262176944,103.7839182,364702.9347,139540.3333,,-108.62,-1218.873,1.262228168,103.7839485,364706.3168,139545.9948,,-108.62,-1223.945,1.262188779,103.7839252,364703.7161,139541.6414
TJ6_00_32,-108.62,-1221.779,1.262205601,103.7839352,364704.8267,139543.5005,,-108.62,-1218.939,1.262227656,103.7839482,364706.283,139545.9382,,-108.62,-1212.343,1.26227888,103.7839786,364709.6651,139551.5997,,-108.62,-1217.415,1.262239491,103.7839552,364707.0644,139547.2463
TJ6_00_33,-108.62,-1215.22,1.262256538,103.7839654,364708.1899,139549.1303,,-108.62,-1212.38,1.262278593,103.7839784,364709.6462,139551.568,,-108.62,-1205.784,1.262329817,103.7840088,364713.0283,139557.2295,,-108.62,-1210.856,1.262290428,103.7839854,364710.4276,139552.8761
TJ6_00_34,-108.62,-1208.698,1.262307187,103.7839954,364711.5341,139554.7283,,-108.62,-1205.858,1.262329242,103.7840085,364712.9904,139557.166,,-108.62,-1199.262,1.262380467,103.7840388,364716.3725,139562.8275,,-108.62,-1204.334,1.262341078,103.7840155,364713.7718,139558.4741
TJ6_00_35,-108.62,-1202.139,1.262358124,103.7840256,364714.8973,139560.3581,,-108.62,-1199.299,1.262380179,103.7840387,364716.3535,139562.7958,,-108.62,-1192.703,1.262431404,103.784069,364719.7357,139568.4573,,-108.62,-1197.775,1.262392015,103.7840457,364717.135,139564.1039
TJ6_00_36,-108.62,-1195.609,1.262408836,103.7840557,364718.2456,139565.963,,-108.62,-1192.769,1.262430891,103.7840687,364719.7018,139568.4007,,-108.62,-1186.173,1.262482115,103.7840991,364723.084,139574.0622,,-108.62,-1191.245,1.262442726,103.7840757,364720.4833,139569.7088
TJ6_00_37,-108.62,-1189.05,1.262459773,103.7840859,364721.6088,139571.5928,,-108.62,-1186.21,1.262481828,103.7840989,364723.065,139574.0305,,-108.62,-1179.614,1.262533052,103.7841293,364726.4472,139579.692,,-108.62,-1184.686,1.262493663,103.7841059,364723.8464,139575.3386
TJ6_00_38,-108.62,-1182.542,1.262510314,103.7841158,364724.9458,139577.1788,,-108.62,-1179.702,1.262532369,103.7841289,364726.402,139579.6165,,-108.62,-1173.106,1.262583593,103.7841593,364729.7842,139585.2781,,-108.62,-1178.178,1.262544204,103.7841359,364727.1835,139580.9246
TJ6_00_39,-108.62,-1176.04,1.262560808,103.7841458,364728.2797,139582.7597,,-108.62,-1173.2,1.262582863,103.7841588,364729.736,139585.1974,,-108.62,-1166.604,1.262634088,103.7841892,364733.1181,139590.8589,,-108.62,-1171.676,1.262594699,103.7841659,364730.5174,139586.5055
TJ6_11_1,-67.89999,-1434.4,1.260365682,103.7832703,364630.7551,139340.1217,,-67.89999,-1431.56,1.260387738,103.7832834,364632.2114,139342.5594,,-67.89999,-1424.964,1.260438962,103.7833138,364635.5935,139348.2209,,-67.89999,-1430.036,1.260399573,103.7832904,364632.9928,139343.8675
TJ6_11_2,-67.89999,-1428.4,1.260412278,103.783298,364633.8317,139345.2717,,-67.89999,-1425.56,1.260434333,103.783311,364635.2879,139347.7094,,-67.89999,-1418.964,1.260485558,103.7833414,364638.67,139353.3709,,-67.89999,-1424.036,1.260446169,103.7833181,364636.0693,139349.0175
TJ6_11_3,-67.89999,-1421.586,1.260465195,103.7833293,364637.3256,139351.1204,,-67.89999,-1418.746,1.260487251,103.7833424,364638.7818,139353.558,,-67.89999,-1412.15,1.260538475,103.7833728,364642.164,139359.2196,,-67.89999,-1417.222,1.260499086,103.7833494,364639.5633,139354.8661
TJ6_11_4,-67.89999,-1415.027,1.260516132,103.7833595,364640.6888,139356.7502,,-67.89999,-1412.187,1.260538188,103.7833726,364642.145,139359.1878,,-67.89999,-1405.591,1.260589412,103.783403,364645.5271,139364.8494,,-67.89999,-1410.663,1.260550023,103.7833796,364642.9264,139360.4959
TJ6_11_5,-67.89999,-1408.497,1.260566844,103.7833896,364644.0371,139362.3551,,-67.89999,-1405.657,1.260588899,103.7834027,364645.4933,139364.7928,,-67.89999,-1399.061,1.260640124,103.7834331,364648.8754,139370.4543,,-67.89999,-1404.133,1.260600735,103.7834097,364646.2747,139366.1009
TJ6_11_6,-67.89999,-1401.939,1.260617773,103.7834198,364647.3997,139367.984,,-67.89999,-1399.099,1.260639828,103.7834329,364648.856,139370.4217,,-67.89999,-1392.503,1.260691053,103.7834633,364652.2381,139376.0832,,-67.89999,-1397.575,1.260651664,103.7834399,364649.6374,139371.7298
TJ6_11_7,-67.89999,-1395.38,1.26066871,103.78345,364650.7629,139373.6138,,-67.89999,-1392.54,1.260690765,103.7834631,364652.2191,139376.0515,,-67.89999,-1385.944,1.26074199,103.7834935,364655.6013,139381.713,,-67.89999,-1391.016,1.260702601,103.7834701,364653.0006,139377.3596
TJ6_11_8,-67.89999,-1388.85,1.260719422,103.7834801,364654.1112,139379.2187,,-67.89999,-1386.01,1.260741477,103.7834931,364655.5674,139381.6564,,-67.89999,-1379.414,1.260792701,103.7835235,364658.9496,139387.318,,-67.89999,-1384.486,1.260753312,103.7835002,364656.3489,139382.9645
TJ6_11_9,-67.89999,-1382.291,1.260770359,103.7835103,364657.4744,139384.8485,,-67.89999,-1379.451,1.260792414,103.7835233,364658.9306,139387.2862,,-67.89999,-1372.855,1.260843638,103.7835537,364662.3127,139392.9478,,-67.89999,-1377.927,1.260804249,103.7835304,364659.712,139388.5943
TJ6_11_10,-67.89999,-1375.769,1.260821008,103.7835403,364660.8186,139390.4466,,-67.89999,-1372.929,1.260843064,103.7835534,364662.2748,139392.8842,,-67.89999,-1366.333,1.260894288,103.7835837,364665.6569,139398.5458,,-67.89999,-1371.405,1.260854899,103.7835604,364663.0562,139394.1923
TJ6_11_11,-67.89999,-1369.21,1.260871945,103.7835705,364664.1817,139396.0764,,-67.89999,-1366.37,1.260894001,103.7835836,364665.638,139398.514,,-67.89999,-1359.774,1.260945225,103.783614,364669.0201,139404.1756,,-67.89999,-1364.846,1.260905836,103.7835906,364666.4194,139399.8221
TJ6_11_12,-67.89999,-1362.68,1.260922657,103.7836006,364667.53,139401.6813,,-67.89999,-1359.84,1.260944712,103.7836136,364668.9863,139404.1189,,-67.89999,-1353.244,1.260995937,103.783644,364672.3684,139409.7805,,-67.89999,-1358.316,1.260956548,103.7836207,364669.7677,139405.427
TJ6_11_13,-67.89999,-1356.121,1.260973594,103.7836308,364670.8932,139407.3111,,-67.89999,-1353.281,1.260995649,103.7836438,364672.3494,139409.7487,,-67.89999,-1346.685,1.261046874,103.7836742,364675.7316,139415.4103,,-67.89999,-1351.757,1.261007485,103.7836509,364673.1309,139411.0568
TJ6_11_14,-67.89999,-1349.566,1.2610245,103.783661,364674.2543,139412.9374,,-67.89999,-1346.726,1.261046555,103.783674,364675.7106,139415.3751,,-67.89999,-1340.13,1.26109778,103.7837044,364679.0927,139421.0367,,-67.89999,-1345.202,1.261058391,103.783681,364676.492,139416.6832
TJ6_11_15,-67.89999,-1343.007,1.261075437,103.7836912,364677.6175,139418.5672,,-67.89999,-1340.167,1.261097492,103.7837042,364679.0737,139421.0049,,-67.89999,-1333.571,1.261148716,103.7837346,364682.4559,139426.6664,,-67.89999,-1338.643,1.261109328,103.7837112,364679.8552,139422.313
TJ6_11_16,-67.89999,-1336.477,1.261126149,103.7837212,364680.9658,139424.1721,,-67.89999,-1333.637,1.261148204,103.7837343,364682.422,139426.6098,,-67.89999,-1327.041,1.261199428,103.7837647,364685.8042,139432.2714,,-67.89999,-1332.113,1.261160039,103.7837413,364683.2035,139427.9179
TJ6_11_17,-67.89999,-1329.918,1.261177086,103.7837514,364684.329,139429.8019,,-67.89999,-1327.078,1.261199141,103.7837645,364685.7852,139432.2396,,-67.89999,-1320.482,1.261250365,103.7837949,364689.1674,139437.9012,,-67.89999,-1325.554,1.261210976,103.7837715,364686.5667,139433.5477
TJ6_11_18,-67.89999,-1323.396,1.261227735,103.7837815,364687.6732,139435.4,,-67.89999,-1320.556,1.26124979,103.7837945,364689.1294,139437.8376,,-67.89999,-1313.96,1.261301015,103.7838249,364692.5116,139443.4992,,-67.89999,-1319.032,1.261261626,103.7838015,364689.9109,139439.1457
TJ6_11_19,-67.89999,-1316.837,1.261278672,103.7838117,364691.0364,139441.0298,,-67.89999,-1313.997,1.261300727,103.7838247,364692.4926,139443.4674,,-67.89999,-1307.401,1.261351952,103.7838551,364695.8747,139449.129,,-67.89999,-1312.473,1.261312563,103.7838317,364693.274,139444.7755
TJ6_11_20,-67.89999,-1310.307,1.261329384,103.7838417,364694.3847,139446.6347,,-67.89999,-1307.467,1.261351439,103.7838548,364695.8409,139449.0723,,-67.89999,-1300.871,1.261402663,103.7838852,364699.223,139454.7339,,-67.89999,-1305.943,1.261363274,103.7838618,364696.6223,139450.3804
TJ6_11_21,-67.89999,-1303.748,1.261380321,103.7838719,364697.7478,139452.2645,,-67.89999,-1300.908,1.261402376,103.783885,364699.2041,139454.7021,,-67.89999,-1294.312,1.2614536,103.7839154,364702.5862,139460.3637,,-67.89999,-1299.384,1.261414211,103.783892,364699.9855,139456.0102
TJ6_11_22,-67.89999,-1297.191,1.261431242,103.7839021,364701.11,139457.8925,,-67.89999,-1294.351,1.261453298,103.7839152,364702.5662,139460.3302,,-67.89999,-1287.755,1.261504522,103.7839456,364705.9484,139465.9918,,-67.89999,-1292.827,1.261465133,103.7839222,364703.3476,139461.6383
TJ6_11_23,-67.89999,-1290.632,1.261482179,103.7839323,364704.4731,139463.5223,,-67.89999,-1287.792,1.261504234,103.7839454,364705.9294,139465.96,,-67.89999,-1281.196,1.261555459,103.7839758,364709.3115,139471.6216,,-67.89999,-1286.268,1.26151607,103.7839524,364706.7108,139467.2681
TJ6_11_24,-67.89999,-1284.102,1.261532891,103.7839624,364707.8215,139469.1272,,-67.89999,-1281.262,1.261554946,103.7839755,364709.2777,139471.5649,,-67.89999,-1274.666,1.261606171,103.7840058,364712.6598,139477.2265,,-67.89999,-1279.738,1.261566782,103.7839825,364710.0591,139472.873
TJ6_11_25,-67.89999,-1276.043,1.261595477,103.7839995,364711.9538,139476.0445,,-67.89999,-1273.203,1.261617532,103.7840126,364713.41,139478.4822,,-67.89999,-1266.607,1.261668756,103.7840429,364716.7921,139484.1438,,-67.89999,-1271.679,1.261629367,103.7840196,364714.1914,139479.7903
TJ6_11_26,-67.89999,-1269.521,1.261646126,103.7840295,364715.298,139481.6426,,-67.89999,-1266.681,1.261668182,103.7840426,364716.7542,139484.0802,,-67.89999,-1260.085,1.261719406,103.784073,364720.1363,139489.7418,,-67.89999,-1265.157,1.261680017,103.7840496,364717.5356,139485.3883
TJ6_11_27,-67.89999,-1259.712,1.261722303,103.7840747,364720.3276,139490.062,,-67.89999,-1256.872,1.261744358,103.7840878,364721.7838,139492.4996,,-67.89999,-1250.276,1.261795582,103.7841181,364725.166,139498.1612,,-67.89999,-1255.348,1.261756193,103.7840948,364722.5653,139493.8077
TJ6_11_28,-67.89999,-1253.182,1.261773014,103.7841048,364723.6759,139495.6669,,-67.89999,-1250.342,1.26179507,103.7841178,364725.1321,139498.1045,,-67.89999,-1243.746,1.261846294,103.7841482,364728.5143,139503.7661,,-67.89999,-1248.818,1.261806905,103.7841248,364725.9136,139499.4126
TJ6_11_29,-67.89999,-1243.623,1.261847249,103.7841488,364728.5773,139503.8716,,-67.89999,-1240.783,1.261869305,103.7841618,364730.0336,139506.3093,,-67.89999,-1234.187,1.261920529,103.7841922,364733.4157,139511.9709,,-67.89999,-1239.259,1.26188114,103.7841689,364730.815,139507.6174
TJ6_11_30,-67.89999,-1237.068,1.261898155,103.7841789,364731.9385,139509.498,,-67.89999,-1234.228,1.26192021,103.784192,364733.3947,139511.9357,,-67.89999,-1227.632,1.261971435,103.7842224,364736.7768,139517.5972,,-67.89999,-1232.704,1.261932046,103.784199,364734.1761,139513.2438
TJ6_11_31,-67.89999,-1228.309,1.261966177,103.7842193,364736.4297,139517.0161,,-67.89999,-1225.469,1.261988233,103.7842324,364737.8859,139519.4538,,-67.89999,-1218.873,1.262039457,103.7842627,364741.2681,139525.1153,,-67.89999,-1223.945,1.262000068,103.7842394,364738.6674,139520.7619
TJ6_11_32,-67.89999,-1221.779,1.262016889,103.7842493,364739.778,139522.621,,-67.89999,-1218.939,1.262038944,103.7842624,364741.2342,139525.0587,,-67.89999,-1212.343,1.262090169,103.7842928,364744.6164,139530.7202,,-67.89999,-1217.415,1.26205078,103.7842694,364742.0157,139526.3668
TJ6_11_33,-67.89999,-1215.22,1.262067826,103.7842795,364743.1412,139528.2508,,-67.89999,-1212.38,1.262089881,103.7842926,364744.5974,139530.6885,,-67.89999,-1205.784,1.262141106,103.784323,364747.9796,139536.35,,-67.89999,-1210.856,1.262101717,103.7842996,364745.3788,139531.9966
TJ6_11_34,-67.89999,-1208.698,1.262118476,103.7843096,364746.4854,139533.8489,,-67.89999,-1205.858,1.262140531,103.7843227,364747.9416,139536.2865,,-67.89999,-1199.262,1.262191755,103.784353,364751.3238,139541.9481,,-67.89999,-1204.334,1.262152366,103.7843297,364748.7231,139537.5946
TJ6_11_35,-67.89999,-1202.139,1.262169412,103.7843398,364749.8486,139539.4787,,-67.89999,-1199.299,1.262191468,103.7843529,364751.3048,139541.9163,,-67.89999,-1192.703,1.262242692,103.7843832,364754.6869,139547.5779,,-67.89999,-1197.775,1.262203303,103.7843599,364752.0862,139543.2244
TJ6_11_36,-67.89999,-1195.609,1.262220124,103.7843698,364753.1969,139545.0836,,-67.89999,-1192.769,1.26224218,103.7843829,364754.6531,139547.5212,,-67.89999,-1186.173,1.262293404,103.7844133,364758.0352,139553.1828,,-67.89999,-1191.245,1.262254015,103.7843899,364755.4345,139548.8293
TJ6_11_37,-67.89999,-1189.05,1.262271061,103.7844,364756.56,139550.7134,,-67.89999,-1186.21,1.262293116,103.7844131,364758.0163,139553.151,,-67.89999,-1179.614,1.262344341,103.7844435,364761.3984,139558.8126,,-67.89999,-1184.686,1.262304952,103.7844201,364758.7977,139554.4591
