-14.9823
 -12.9932
 -10.9718
 -8.9921
 -6.9906
 -4.9719
 -2.9763
 -1.0094
 14.9696
 13.0143
 10.9932
 8.9789
 7.0125
 4.9939
 3.0342
 1.0316
