-15.0027
 -12.9936
 -10.9997
 -8.9960
 -6.9980
 -5.0006
 -2.9981
 -1.0026
 14.9960
 12.9970
 10.9997
 8.9960
 7.0051
 5.0006
 3.0053
 0.9954
