-14.9760
 -12.9868
 -10.9825
 -8.9750
 -6.9734
 -4.9793
 -2.9696
 -0.9811
 15.0194
 13.0310
 11.0170
 9.0204
 7.0122
 5.0149
 3.0053
 1.0312
