14.19,8.131,10.47,11.52,9.536,12.53,10.95,11.64,14.97,13.74,13.74,11.63,11.53,10.42,9.942,9.031
1.819,1.237,1.497,1.613,1.393,1.726,1.55,1.625,2.07,1.845,1.858,1.625,1.613,1.49,1.438,1.337
1.353,1.747,2.011,1.403,1.458,1.38,1.874,1.544,1.091,1.276,1.452,1.463,1.482,1.243,1.632,1.474
18.47,5.388,6.851,5.137,6.714,5.4,6.584,4.939,8.988,5.655,6.292,8.99,5.361,5.84,6.978,5.403
0.1204,0.06895,0.09584,0.07614,0.093,0.0728,0.07878,0.08156,0.08161,0.07899,0.08419,0.1505,0.09064,0.07254,0.102,0.07584
-1.519,-0.6923,-1.037,-0.8421,-1.267,-0.8776,-1.042,-1.027,-0.8446,-0.9166,-1.198,-1.959,-1.546,-0.9223,-1.196,-1.145
25.28,7.379,10.49,8.312,12.61,8.751,11.15,9.507,11.5,9.704,11.79,22.34,13.54,9.732,11.51,11.07
