-15.0027
 -13.0004
 -11.0101
 -9.0030
 -7.0086
 -5.0006
 -3.0053
 -1.0097
 14.9894
 12.9868
 11.0066
 8.9855
 6.9980
 4.9864
 3.0053
 1.0026
