-15.0027
 -13.0140
 -11.0066
 -8.9925
 -6.9980
 -4.9829
 -2.9874
 -1.0205
 15.0027
 12.9868
 11.0066
 9.0030
 6.9839
 4.9864
 2.9981
 1.0026
